term_id,GEOID,county_name,state_name,slug,state_id,state_term_id,census_2018_pop,pop_density_land,area_total,area_land,area_water,housing_units,pop_density_housing
3072,"0500000US29215","Texas County","Missouri","texas-county-mo","MO",1421,25571,22.1,1179.22,1.96,1177.27,11685,9.9
3073,"0500000US29217","Vernon County","Missouri","vernon-county-mo","MO",1421,20528,25.6,836.83,10.43,826.4,9495,11.5
3074,"0500000US29219","Warren County","Missouri","warren-county-mo","MO",1421,34711,75.9,437.77,9.17,428.6,14685,34.3
3075,"0500000US29221","Washington County","Missouri","washington-county-mo","MO",1421,24943,33.2,762.49,2.58,759.91,11017,14.5
3076,"0500000US29223","Wayne County","Missouri","wayne-county-mo","MO",1421,13122,17.8,774.06,14.89,759.18,8083,10.6
3077,"0500000US29225","Webster County","Missouri","webster-county-mo","MO",1421,39109,61.1,593.76,1.2,592.56,14417,24.3
3078,"0500000US29227","Worth County","Missouri","worth-county-mo","MO",1421,2040,8.1,266.82,".21,266.61,1281,4.8
3079,"0500000US29229","Wright County","Missouri","wright-county-mo","MO",1421,18378,27.6,683.14,1.36,681.77,8700,12.8
3080,"0500000US29510","St. Louis city","Missouri","st-louis-city-mo","MO",1421,302838,5157.5,66.03,4.12,61.91,176002,2842.9
3081,"0500000US30001","Beaverhead County","Montana","beaverhead-county-mt","MT",1422,9404,1.7,5571.89,30.27,5541.62,5273,1
3082,"0500000US30003","Big Horn County","Montana","big-horn-county-mt","MT",1422,13338,2.6,5014.61,19.15,4995.46,4695,".9
3083,"0500000US30005","Blaine County","Montana","blaine-county-mt","MT",1422,6807,1.5,4238.78,11.23,4227.55,2843,".7
3084,"0500000US30007","Broadwater County","Montana","broadwater-county-mt","MT",1422,6085,4.7,1238.76,46.22,1192.54,2695,2.3
3085,"0500000US30009","Carbon County","Montana","carbon-county-mt","MT",1422,10714,4.9,2062.16,13.37,2048.79,6441,3.1
3086,"0500000US30011","Carter County","Montana","carter-county-mt","MT",1422,1238,".3,3348.28,7.53,3340.75,810,".2
3087,"0500000US30013","Cascade County","Montana","cascade-county-mt","MT",1422,81643,30.1,2711.48,13.33,2698.16,37276,13.8
3088,"0500000US30015","Chouteau County","Montana","chouteau-county-mt","MT",1422,5745,1.5,3996.73,24.24,3972.49,2879,".7
3089,"0500000US30017","Custer County","Montana","custer-county-mt","MT",1422,11586,3.1,3793.22,9.86,3783.36,5560,1.5
3090,"0500000US30019","Daniels County","Montana","daniels-county-mt","MT",1422,1747,1.2,1426.5,".39,1426.1,1111,".8
3091,"0500000US30021","Dawson County","Montana","dawson-county-mt","MT",1422,8680,3.8,2383.17,11.31,2371.86,4233,1.8
3092,"0500000US30023","Deer Lodge County","Montana","deer-lodge-county-mt","MT",1422,9131,12.6,741.2,4.67,736.53,5122,7
3093,"0500000US30025","Fallon County","Montana","fallon-county-mt","MT",1422,2920,1.8,1623.06,2.28,1620.77,1470,".9
3094,"0500000US30027","Fergus County","Montana","fergus-county-mt","MT",1422,11113,2.7,4350.41,10.61,4339.8,5836,1.3
3095,"0500000US30029","Flathead County","Montana","flathead-county-mt","MT",1422,102106,17.9,5256.44,168.78,5087.66,46963,9.2
3096,"0500000US30031","Gallatin County","Montana","gallatin-county-mt","MT",1422,111876,34.4,2632.07,29.38,2602.69,42289,16.2
3097,"0500000US30033","Garfield County","Montana","garfield-county-mt","MT",1422,1268,".3,4847.47,172.12,4675.36,844,".2
3098,"0500000US30035","Glacier County","Montana","glacier-county-mt","MT",1422,13747,4.5,3036.92,40.99,2995.94,5348,1.8
3099,"0500000US30037","Golden Valley County","Montana","golden-valley-county-mt","MT",1422,826,".8,1176.34,1,1175.34,476,".4
3100,"0500000US30039","Granite County","Montana","granite-county-mt","MT",1422,3378,1.8,1733.05,5.63,1727.41,2822,1.6
3101,"0500000US30041","Hill County","Montana","hill-county-mt","MT",1422,16347,5.6,2916.02,17.07,2898.95,7250,2.5
3102,"0500000US30043","Jefferson County","Montana","jefferson-county-mt","MT",1422,12097,6.9,1658.84,2.58,1656.26,5055,3.1
3103,"0500000US30045","Judith Basin County","Montana","judith-basin-county-mt","MT",1422,1952,1.1,1870.62,".8,1869.82,1336,".7
3104,"0500000US30047","Lake County","Montana","lake-county-mt","MT",1422,30250,19.3,1653.72,163.57,1490.15,16588,11.1
3105,"0500000US30049","Lewis and Clark County","Montana","lewis-and-clark-county-mt","MT",1422,68700,18.3,3497.72,38.89,3458.83,30180,8.7
3106,"0500000US30051","Liberty County","Montana","liberty-county-mt","MT",1422,2430,1.6,1447.18,17.13,1430.05,1043,".7
3107,"0500000US30053","Lincoln County","Montana","lincoln-county-mt","MT",1422,19794,5.4,3675.13,62.21,3612.92,11413,3.2
3108,"0500000US30055","McCone County","Montana","mccone-county-mt","MT",1422,1675,".7,2682.82,39.65,2643.17,1008,".4
3109,"0500000US30057","Madison County","Montana","madison-county-mt","MT",1422,8768,2.1,3602.79,15.31,3587.48,6940,1.9
3110,"0500000US30059","Meagher County","Montana","meagher-county-mt","MT",1422,1866,".8,2394.76,2.85,2391.91,1432,".6
3111,"0500000US30061","Mineral County","Montana","mineral-county-mt","MT",1422,4316,3.5,1223.26,3.82,1219.44,2446,2
3112,"0500000US30063","Missoula County","Montana","missoula-county-mt","MT",1422,118791,42.1,2618.32,24.9,2593.42,50106,19.3
3113,"0500000US30065","Musselshell County","Montana","musselshell-county-mt","MT",1422,4651,2.4,1870.91,2.75,1868.16,2654,1.4
3114,"0500000US30067","Park County","Montana","park-county-mt","MT",1422,16736,5.6,2813.49,10.43,2803.06,9375,3.3
3115,"0500000US30069","Petroleum County","Montana","petroleum-county-mt","MT",1422,513,".3,1673.8,18.93,1654.87,324,".2
3116,"0500000US30071","Phillips County","Montana","phillips-county-mt","MT",1422,4074,".8,5211.88,71.85,5140.04,2335,".5
3117,"0500000US30073","Pondera County","Montana","pondera-county-mt","MT",1422,5972,3.8,1639.84,16.98,1622.86,2659,1.6
3118,"0500000US30075","Powder River County","Montana","powder-river-county-mt","MT",1422,1716,".5,3297.9,".6,3297.3,1022,".3
3119,"0500000US30077","Powell County","Montana","powell-county-mt","MT",1422,6968,3,2332.65,6.25,2326.39,3105,1.3
3120,"0500000US30079","Prairie County","Montana","prairie-county-mt","MT",1422,1087,".7,1742.57,5.83,1736.74,673,".4
3121,"0500000US30081","Ravalli County","Montana","ravalli-county-mt","MT",1422,43172,16.8,2400.2,9.38,2390.82,19583,8.2
3122,"0500000US30083","Richland County","Montana","richland-county-mt","MT",1422,10913,4.7,2103.29,19.14,2084.14,4550,2.2
3123,"0500000US30085","Roosevelt County","Montana","roosevelt-county-mt","MT",1422,11059,4.4,2369.42,14.62,2354.79,4063,1.7
3124,"0500000US30087","Rosebud County","Montana","rosebud-county-mt","MT",1422,9063,1.8,5027.01,16.61,5010.4,4057,".8
3125,"0500000US30089","Sanders County","Montana","sanders-county-mt","MT",1422,11844,4.1,2789.98,29.46,2760.52,6678,2.4
3126,"0500000US30091","Sheridan County","Montana","sheridan-county-mt","MT",1422,3424,2,1706.09,29.01,1677.08,2089,1.2
3127,"0500000US30093","Silver Bow County","Montana","silver-bow-county-mt","MT",1422,34993,47.6,719.05,".57,718.48,16717,23.3
3128,"0500000US30095","Stillwater County","Montana","stillwater-county-mt","MT",1422,9534,5.1,1804.58,9.23,1795.35,4803,2.7
3129,"0500000US30097","Sweet Grass County","Montana","sweet-grass-county-mt","MT",1422,3710,2,1862.03,6.83,1855.2,2148,1.2
3130,"0500000US30099","Teton County","Montana","teton-county-mt","MT",1422,6162,2.7,2292.52,20.14,2272.37,2892,1.3
3131,"0500000US30101","Toole County","Montana","toole-county-mt","MT",1422,4853,2.8,1945.77,30.12,1915.65,2336,1.2
3132,"0500000US30103","Treasure County","Montana","treasure-county-mt","MT",1422,679,".7,984.02,6.63,977.4,422,".4
3133,"0500000US30105","Valley County","Montana","valley-county-mt","MT",1422,7437,1.5,5061.79,135.97,4925.82,4879,1
3134,"0500000US30107","Wheatland County","Montana","wheatland-county-mt","MT",1422,2236,1.5,1428.24,5.05,1423.19,1197,".8
3135,"0500000US30109","Wibaux County","Montana","wibaux-county-mt","MT",1422,1034,1.1,889.93,".66,889.26,538,".6
3136,"0500000US30111","Yellowstone County","Montana","yellowstone-county-mt","MT",1422,160137,56.2,2649.03,15.74,2633.29,63943,24.3
3137,"0500000US31001","Adams County","Nebraska","adams-county-ne","NE",1423,31511,55.7,564.23,".96,563.27,13350,23.7
3138,"0500000US31003","Antelope County","Nebraska","antelope-county-ne","NE",1423,6336,7.8,858.59,1.37,857.22,3284,3.8
3139,"0500000US31005","Arthur County","Nebraska","arthur-county-ne","NE",1423,465,".6,718.31,2.95,715.35,254,".4
3140,"0500000US31007","Banner County","Nebraska","banner-county-ne","NE",1423,730,".9,746.27,".15,746.11,369,".5
3141,"0500000US31009","Blaine County","Nebraska","blaine-county-ne","NE",1423,476,".7,714.52,3.65,710.87,326,".5
3142,"0500000US31011","Boone County","Nebraska","boone-county-ne","NE",1423,5239,8,687.22,".66,686.55,2649,3.9
3143,"0500000US31013","Box Butte County","Nebraska","box-butte-county-ne","NE",1423,10772,10.5,1077.84,2.54,1075.29,5478,5.1
3144,"0500000US31015","Boyd County","Nebraska","boyd-county-ne","NE",1423,1955,3.9,544.53,4.59,539.94,1390,2.6
3145,"0500000US31017","Brown County","Nebraska","brown-county-ne","NE",1423,2973,2.6,1225.12,3.79,1221.33,1865,1.5
3146,"0500000US31019","Buffalo County","Nebraska","buffalo-county-ne","NE",1423,49615,47.6,975.4,7.29,968.11,19064,19.7
3147,"0500000US31021","Burt County","Nebraska","burt-county-ne","NE",1423,6488,14,497.06,5.48,491.58,3467,7.1
3148,"0500000US31023","Butler County","Nebraska","butler-county-ne","NE",1423,8058,14.4,590.81,5.9,584.91,4053,6.9
3149,"0500000US31025","Cass County","Nebraska","cass-county-ne","NE",1423,26159,45.3,565.89,8.45,557.45,11117,19.9
3150,"0500000US31027","Cedar County","Nebraska","cedar-county-ne","NE",1423,8446,12,745.85,5.53,740.31,4148,5.6
3151,"0500000US31029","Chase County","Nebraska","chase-county-ne","NE",1423,3977,4.4,897.5,3.08,894.42,1946,2.2
3152,"0500000US31031","Cherry County","Nebraska","cherry-county-ne","NE",1423,5761,1,6009.33,48.91,5960.42,3157,".5
3153,"0500000US31033","Cheyenne County","Nebraska","cheyenne-county-ne","NE",1423,9310,8.4,1196.4,".11,1196.29,4888,4.1
3154,"0500000US31035","Clay County","Nebraska","clay-county-ne","NE",1423,6214,11.4,573.54,1.25,572.29,3001,5.2
3155,"0500000US31037","Colfax County","Nebraska","colfax-county-ne","NE",1423,10881,25.5,416.52,4.86,411.66,4097,10
3156,"0500000US31039","Cuming County","Nebraska","cuming-county-ne","NE",1423,8940,16,574.65,4.03,570.62,4204,7.4
3157,"0500000US31041","Custer County","Nebraska","custer-county-ne","NE",1423,10840,4.2,2575.88,".36,2575.52,5579,2.2
3158,"0500000US31043","Dakota County","Nebraska","dakota-county-ne","NE",1423,20083,79.5,267.42,3.17,264.25,7631,28.9
3159,"0500000US31045","Dawes County","Nebraska","dawes-county-ne","NE",1423,8716,6.6,1401.07,4.6,1396.46,4252,3
3160,"0500000US31047","Dawson County","Nebraska","dawson-county-ne","NE",1423,23709,24,1019.43,6.34,1013.1,10123,10
3161,"0500000US31049","Deuel County","Nebraska","deuel-county-ne","NE",1423,1825,4.4,440.71,".86,439.85,1044,2.4
3162,"0500000US31051","Dixon County","Nebraska","dixon-county-ne","NE",1423,5709,12.6,482.9,6.67,476.23,2688,5.6
3163,"0500000US31053","Dodge County","Nebraska","dodge-county-ne","NE",1423,36791,69.4,543,14.29,528.71,16584,31.4
3164,"0500000US31055","Douglas County","Nebraska","douglas-county-ne","NE",1423,566880,1574.4,339.35,10.89,328.45,219580,668.5
3165,"0500000US31057","Dundy County","Nebraska","dundy-county-ne","NE",1423,1770,2.2,920.85,1.18,919.68,1125,1.2
3166,"0500000US31059","Fillmore County","Nebraska","fillmore-county-ne","NE",1423,5527,10.2,576.52,1.15,575.37,2913,5.1
3167,"0500000US31061","Franklin County","Nebraska","franklin-county-ne","NE",1423,3023,5.6,576,".19,575.82,1734,3
3168,"0500000US31063","Frontier County","Nebraska","frontier-county-ne","NE",1423,2608,2.8,980.08,5.49,974.59,1574,1.6
3169,"0500000US31065","Furnas County","Nebraska","furnas-county-ne","NE",1423,4715,6.9,720.64,1.51,719.13,2721,3.8
3170,"0500000US31067","Gage County","Nebraska","gage-county-ne","NE",1423,21493,26.2,859.96,8.47,851.49,10446,12.3
3171,"0500000US31069","Garden County","Nebraska","garden-county-ne","NE",1423,1897,1.2,1730.88,26.59,1704.28,1314,".8
3172,"0500000US31071","Garfield County","Nebraska","garfield-county-ne","NE",1423,1987,3.6,571.38,1.59,569.79,1178,2.1
3173,"0500000US31073","Gosper County","Nebraska","gosper-county-ne","NE",1423,1996,4.5,462.72,4.57,458.16,1267,2.8
3174,"0500000US31075","Grant County","Nebraska","grant-county-ne","NE",1423,660,".8,783.22,7,776.22,391,".5
3175,"0500000US31077","Greeley County","Nebraska","greeley-county-ne","NE",1423,2356,4.5,570.66,".85,569.81,1300,2.3
3176,"0500000US31079","Hall County","Nebraska","hall-county-ne","NE",1423,61607,107.3,552.14,5.86,546.29,23549,43.1
3177,"0500000US31081","Hamilton County","Nebraska","hamilton-county-ne","NE",1423,9280,16.8,547.02,4.14,542.88,3968,7.3
3178,"0500000US31083","Harlan County","Nebraska","harlan-county-ne","NE",1423,3401,6.2,574.06,20.59,553.47,2375,4.3
3179,"0500000US31085","Hayes County","Nebraska","hayes-county-ne","NE",1423,916,1.4,713.28,".22,713.06,511,".7
3180,"0500000US31087","Hitchcock County","Nebraska","hitchcock-county-ne","NE",1423,2806,4.1,718.48,8.53,709.94,1763,2.5
3181,"0500000US31089","Holt County","Nebraska","holt-county-ne","NE",1423,10178,4.3,2417.5,5.1,2412.4,5215,2.2
3182,"0500000US31091","Hooker County","Nebraska","hooker-county-ne","NE",1423,682,1,721.46,".34,721.12,431,".6
3183,"0500000US31093","Howard County","Nebraska","howard-county-ne","NE",1423,6468,11,575.59,6.26,569.34,2951,5.2
3184,"0500000US31095","Jefferson County","Nebraska","jefferson-county-ne","NE",1423,7097,13.2,575.67,5.48,570.18,3918,6.9
3185,"0500000US31097","Johnson County","Nebraska","johnson-county-ne","NE",1423,5134,13.9,376.73,".68,376.05,2191,5.8
3186,"0500000US31099","Kearney County","Nebraska","kearney-county-ne","NE",1423,6544,12.6,516.35,".11,516.24,2886,5.6
3187,"0500000US31101","Keith County","Nebraska","keith-county-ne","NE",1423,8021,7.9,1109.74,48.14,1061.6,5424,5.1
3188,"0500000US31103","Keya Paha County","Nebraska","keya-paha-county-ne","NE",1423,810,1.1,773.92,".85,773.07,549,".7
3189,"0500000US31105","Kimball County","Nebraska","kimball-county-ne","NE",1423,3618,4,952.41,".56,951.85,1963,2.1
3190,"0500000US31107","Knox County","Nebraska","knox-county-ne","NE",1423,8419,7.9,1139.72,31.37,1108.35,4788,4.3
3191,"0500000US31109","Lancaster County","Nebraska","lancaster-county-ne","NE",1423,317272,340.8,846.38,8.83,837.55,120875,144.3
3192,"0500000US31111","Lincoln County","Nebraska","lincoln-county-ne","NE",1423,35185,14.2,2575.13,11.06,2564.07,16583,6.5
3193,"0500000US31113","Logan County","Nebraska","logan-county-ne","NE",1423,749,1.3,571.12,".46,570.66,395,".7
3194,"0500000US31115","Loup County","Nebraska","loup-county-ne","NE",1423,618,1.1,571.1,2.81,568.29,426,".7
3195,"0500000US31117","McPherson County","Nebraska","mcpherson-county-ne","NE",1423,492,".6,860.01,1.04,858.98,283,".3
3196,"0500000US31119","Madison County","Nebraska","madison-county-ne","NE",1423,35392,60.9,575.45,2.71,572.74,15014,26.2
3197,"0500000US31121","Merrick County","Nebraska","merrick-county-ne","NE",1423,7733,16.2,494.5,9.62,484.88,3698,7.6
3198,"0500000US31123","Morrill County","Nebraska","morrill-county-ne","NE",1423,4686,3.5,1429.86,6.02,1423.84,2442,1.7
3199,"0500000US31125","Nance County","Nebraska","nance-county-ne","NE",1423,3532,8.5,448.23,6.6,441.63,1801,4.1
3200,"0500000US31127","Nemaha County","Nebraska","nemaha-county-ne","NE",1423,6958,17.8,409.6,2.22,407.38,3498,8.6
3201,"0500000US31129","Nuckolls County","Nebraska","nuckolls-county-ne","NE",1423,4195,7.8,575.82,".66,575.16,2465,4.3
3202,"0500000US31131","Otoe County","Nebraska","otoe-county-ne","NE",1423,15985,25.6,619.02,3.39,615.63,7025,11.4
3203,"0500000US31133","Pawnee County","Nebraska","pawnee-county-ne","NE",1423,2632,6.4,432.95,1.87,431.07,1588,3.7
3204,"0500000US31135","Perkins County","Nebraska","perkins-county-ne","NE",1423,2929,3.4,884.43,1.1,883.34,1450,1.6
3205,"0500000US31137","Phelps County","Nebraska","phelps-county-ne","NE",1423,8996,17,540.43,".64,539.79,4175,7.7
3206,"0500000US31139","Pierce County","Nebraska","pierce-county-ne","NE",1423,7142,12.7,574.59,1.34,573.25,3222,5.6
3207,"0500000US31141","Platte County","Nebraska","platte-county-ne","NE",1423,33363,47.8,684.59,10.53,674.06,13378,19.8
3208,"0500000US31143","Polk County","Nebraska","polk-county-ne","NE",1423,5278,12.3,440.64,2.3,438.34,2731,6.2
3209,"0500000US31145","Red Willow County","Nebraska","red-willow-county-ne","NE",1423,10726,15.4,718.01,1.02,716.99,5267,7.3
3210,"0500000US31147","Richardson County","Nebraska","richardson-county-ne","NE",1423,7937,15.2,554.57,2.73,551.84,4393,8
3211,"0500000US31149","Rock County","Nebraska","rock-county-ne","NE",1423,1360,1.5,1011.72,3.4,1008.32,912,".9
3212,"0500000US31151","Saline County","Nebraska","saline-county-ne","NE",1423,14350,24.7,576.31,2.29,574.02,5762,10
3213,"0500000US31153","Sarpy County","Nebraska","sarpy-county-ne","NE",1423,184459,664.6,247.52,8.53,238.99,61938,259.2
3214,"0500000US31155","Saunders County","Nebraska","saunders-county-ne","NE",1423,21303,27.7,759.82,9.59,750.23,9221,12.3
3215,"0500000US31157","Scotts Bluff County","Nebraska","scotts-bluff-county-ne","NE",1423,35989,50,745.36,5.96,739.4,16408,22.2
3216,"0500000US31159","Seward County","Nebraska","seward-county-ne","NE",1423,17318,29.3,575.89,4.46,571.43,6875,12
3217,"0500000US31161","Sheridan County","Nebraska","sheridan-county-ne","NE",1423,5190,2.2,2469.8,28.94,2440.86,2936,1.2
3218,"0500000US31163","Sherman County","Nebraska","sherman-county-ne","NE",1423,3038,5.6,571.64,5.82,565.83,1941,3.4
3219,"0500000US31165","Sioux County","Nebraska","sioux-county-ne","NE",1423,1187,".6,2067.46,".72,2066.74,815,".4
3220,"0500000US31167","Stanton County","Nebraska","stanton-county-ne","NE",1423,5970,14.3,431,3.05,427.95,2633,6.2
3221,"0500000US31169","Thayer County","Nebraska","thayer-county-ne","NE",1423,5039,9.1,574.98,1.17,573.81,2731,4.8
3222,"0500000US31171","Thomas County","Nebraska","thomas-county-ne","NE",1423,720,".9,714.02,".78,713.24,402,".6
3223,"0500000US31173","Thurston County","Nebraska","thurston-county-ne","NE",1423,7303,17.6,396.08,2.49,393.58,2408,6.1
3224,"0500000US31175","Valley County","Nebraska","valley-county-ne","NE",1423,4190,7.5,570.46,2.41,568.05,2273,4
3225,"0500000US31177","Washington County","Nebraska","washington-county-ne","NE",1423,20667,51.9,393.2,3.24,389.96,8301,21.3
3226,"0500000US31179","Wayne County","Nebraska","wayne-county-ne","NE",1423,9403,21.7,443.33,".42,442.91,3776,8.5
3227,"0500000US31181","Webster County","Nebraska","webster-county-ne","NE",1423,3533,6.6,575.04,".13,574.91,1912,3.3
3228,"0500000US31183","Wheeler County","Nebraska","wheeler-county-ne","NE",1423,805,1.4,575.59,".41,575.18,576,1
